timestamp,family,target_Fr_GHz,target_BW_MHz,param_0,param_1,param_2,param_3,param_4,actual_Fr_GHz,actual_BW_MHz,S11_dB
1772141397.2366257,patch_rect,6.3988,121.023,0.06,0.01542243657954067,0.0009594213476887471,0.0023962962962962983,4.397785186767578,6.488800048828125,147.99976348876953,-24.323989199916674
1772141442.3960853,patch_rect,6.3988,121.023,0.06,0.01552243657954067,0.000909421347688747,0.0022962962962962984,4.397785186767578,6.488800048828125,144.00005340576172,-24.44864306203789
1772141487.3770194,patch_rect,6.3988,121.023,0.06,0.015622436579540669,0.000859421347688747,0.0021962962962962986,4.397785186767578,6.486800193786621,142.0001983642578,-24.661759524628756
1772141532.008221,patch_rect,6.3988,121.023,0.06,0.01572243657954067,0.000809421347688747,0.002096296296296299,4.397785186767578,6.468800067901611,133.99982452392578,-23.984423627974856
1772141576.8205817,patch_rect,6.3988,121.023,0.06,0.015822436579540668,0.000759421347688747,0.001996296296296299,4.397785186767578,6.468800067901611,131.99996948242188,-23.27243426730053
1772141622.0168717,patch_rect,6.3988,121.023,0.06,0.015922436579540667,0.0007094213476887469,0.001896296296296299,4.397785186767578,6.468800067901611,128.00025939941406,-22.73381019365544
1772141667.1063614,patch_rect,6.3988,121.023,0.06,0.016022436579540666,0.0006594213476887469,0.0017962962962962989,4.397785186767578,6.468800067901611,124.00007247924805,-21.639156966961952
1772141711.8535554,patch_rect,6.3988,121.023,0.06,0.016122436579540666,0.0006094213476887469,0.0016962962962962988,4.397785186767578,6.440800189971924,115.99969863891602,-20.271320128712066
1772141756.860578,patch_rect,6.3988,121.023,0.06,0.016222436579540665,0.0006594213476887469,0.0017962962962962989,4.397785186767578,6.438799858093262,121.99974060058594,-21.146422872739837
1772141801.8190458,patch_rect,6.3988,121.023,0.06,0.016322436579540665,0.0006094213476887469,0.0016962962962962988,4.397785186767578,6.40880012512207,114.00032043457031,-19.831534105231498
1772141847.117549,patch_rect,6.3988,121.023,0.06,0.016422436579540664,0.0006594213476887469,0.0017962962962962989,4.397785186767578,6.406799793243408,118.00003051757812,-20.65424880075374
1772141892.4944046,patch_rect,6.3988,121.023,0.06,0.015622436579540669,0.000859421347688747,0.0021962962962962986,4.397785186767578,6.486800193786621,142.0001983642578,-24.661784927597008
1772142466.8365571,patch_rect,3.374,69.282,0.06,0.0261063028832522,0.0030588882604131004,0.004159155990900817,4.399449348449707,3.3239998817443848,58.00008773803711,-10.292849559047548
1772142511.4101117,patch_rect,3.374,69.282,0.06,0.0260063028832522,0.0031088882604131006,0.004259155990900817,4.399449348449707,3.322000026702881,83.9998722076416,-10.582487581794656
1772142555.4418967,patch_rect,3.374,69.282,0.06,0.0259063028832522,0.0030588882604131004,0.004159155990900817,4.399449348449707,3.3299999237060547,111.9999885559082,-11.015820607262249
1772142599.3584661,patch_rect,3.374,69.282,0.06,0.0258063028832522,0.0030088882604131003,0.004059155990900816,4.399449348449707,3.3320000171661377,134.00006294250488,-11.502820016031611
1772142642.9442933,patch_rect,3.374,69.282,0.06,0.0257063028832522,0.0029588882604131,0.003959155990900816,4.399449348449707,3.3399999141693115,162.00017929077148,-12.114350889068984
1772142687.0429935,patch_rect,3.374,69.282,0.06,0.0256063028832522,0.0029088882604131,0.0038591559909008162,4.399449348449707,3.3420000076293945,200.00004768371582,-13.18506583537321
1772142730.7631357,patch_rect,3.374,69.282,0.06,0.025506302883252202,0.0028588882604131,0.0037591559909008164,4.399449348449707,3.3540000915527344,227.99992561340332,-14.072605438027708
